ImageId,EncodedPixels
0a849e0eb15faa8a6d7329c3dd66aabe9a294cccb52ed30a90c8ca99092ae732,8154 4 8408 9 8663 12 8918 14 9173 16 9429 17 9684 19 9940 19 10195 20 10451 20 10708 19 10964 19 11220 19 11477 18 11733 17 11989 16 12246 14 12503 11 12759 8 13015 5 13270 5 13524 6 13778 14 14032 18 14287 20 14542 22 14798 23 15053 25 15309 27 15565 28 15821 29 16077 29 16333 30 16589 30 16846 30 17102 30 17359 30 17615 30 17872 29 18129 28 18386 27 18643 25 18901 23 19162 18 19422 14 19679 12 19936 11 20194 10 20454 15 20712 14 20968 16 21224 16 21480 17 21736 17 21991 19 22247 19 22503 19 22759 19 23015 19 23271 19 23527 19 23784 17 24040 17 24296 16 24553 14 24809 12 25066 10 25324 7 25581 5
0a849e0eb15faa8a6d7329c3dd66aabe9a294cccb52ed30a90c8ca99092ae732,25559 1 25812 6 26066 10 26320 13 26574 17 26830 18 27086 19 27342 20 27598 20 27854 20 28110 20 28366 20 28622 20 28879 19 29135 18 29392 17 29648 16 29906 14 30163 11 30422 6
0a849e0eb15faa8a6d7329c3dd66aabe9a294cccb52ed30a90c8ca99092ae732,40151 5 40406 9 40660 13 40914 16 41169 18 41425 19 41680 20 41936 20 42192 20 42448 20 42704 20 42960 20 43216 20 43472 20 43728 20 43984 20 44241 19 44498 18 44756 15 45013 12 45270 10 45527 7 45784 5
0a849e0eb15faa8a6d7329c3dd66aabe9a294cccb52ed30a90c8ca99092ae732,2273 4 2527 10 2782 13 3038 13 3293 15 3549 15 3804 17 4060 17 4316 17 4572 17 4828 17 5084 17 5341 15 5598 13 5856 10 6114 7
0a849e0eb15faa8a6d7329c3dd66aabe9a294cccb52ed30a90c8ca99092ae732,62435 3 62689 7 62697 1 62944 11 63200 12 63455 13 63711 14 63966 16 64222 17 64478 17 64734 18 64990 18 65246 18 65502 18
0a849e0eb15faa8a6d7329c3dd66aabe9a294cccb52ed30a90c8ca99092ae732,31979 3 31983 7 32232 14 32486 16 32740 18 32994 20 33249 20 33504 21 33760 21 34016 21 34272 20 34528 20 34785 19 35042 17 35298 17 35555 16 35811 15 36068 13 36326 9 36584 3
0a849e0eb15faa8a6d7329c3dd66aabe9a294cccb52ed30a90c8ca99092ae732,48104 7 48358 10 48612 14 48868 14 49123 16 49379 17 49635 18 49891 18 50147 19 50403 19 50659 19 50915 19 51171 19 51427 18 51684 16 51941 14 52198 12 52455 10 52713 6 52971 2
0a849e0eb15faa8a6d7329c3dd66aabe9a294cccb52ed30a90c8ca99092ae732,38637 9 38891 13 39146 15 39401 17 39657 18 39912 19 40168 20 40423 21 40679 22 40935 22 41192 21 41448 21 41705 20 41962 19 42224 13 42482 10 42741 6
0a849e0eb15faa8a6d7329c3dd66aabe9a294cccb52ed30a90c8ca99092ae732,8949 3 9204 7 9459 9 9714 12 9970 12 10226 13 10482 13 10738 14 10994 15 11250 15 11506 15 11762 15 12019 14 12276 13 12533 12 12791 10 13049 6
0a849e0eb15faa8a6d7329c3dd66aabe9a294cccb52ed30a90c8ca99092ae732,31743 2 31998 3 32253 4 32509 4 32765 4 33021 4 33277 4 33533 4 33789 4 34045 4 34301 4 34557 4 34814 3 35070 3 35328 1
0e132f71c8b4875c3c2dd7a22997468a3e842b46aa9bd47cf7b0e8b7d63f0925,47626 4 47880 8 48136 9 48391 11 48647 11 48902 12 49158 12 49414 12 49670 11 49926 11 50183 9 50440 7 50697 5
0e132f71c8b4875c3c2dd7a22997468a3e842b46aa9bd47cf7b0e8b7d63f0925,28169 4 28424 7 28679 10 28935 11 29191 12 29447 13 29703 13 29960 12 30218 9 30475 8 30732 6 30989 5 31246 2
0e132f71c8b4875c3c2dd7a22997468a3e842b46aa9bd47cf7b0e8b7d63f0925,9768 11 10022 15 10276 18 10532 19 10787 21 11043 22 11300 21 11557 20 11815 18 12075 13 12335 8 12594 3
0e132f71c8b4875c3c2dd7a22997468a3e842b46aa9bd47cf7b0e8b7d63f0925,35124 4 35378 8 35633 10 35889 11 36145 12 36401 12 36656 13 36913 13 37169 13 37425 12 37682 11 37938 10 38196 6
0e132f71c8b4875c3c2dd7a22997468a3e842b46aa9bd47cf7b0e8b7d63f0925,45628 4 45883 6 46138 8 46393 10 46648 12 46904 12 47160 13 47416 13 47672 13 47928 13 48185 12 48442 11 48701 8 48960 3
0e132f71c8b4875c3c2dd7a22997468a3e842b46aa9bd47cf7b0e8b7d63f0925,19774 4 20029 9 20286 10 20541 12 20797 13 21054 13 21310 13 21566 14 21822 14 22079 13 22335 13 22591 12 22848 11 23105 9 23362 7
0e132f71c8b4875c3c2dd7a22997468a3e842b46aa9bd47cf7b0e8b7d63f0925,37713 5 37968 7 38223 9 38478 10 38734 9 38990 9 39247 7 39503 6
0e132f71c8b4875c3c2dd7a22997468a3e842b46aa9bd47cf7b0e8b7d63f0925,22875 5 23129 8 23384 10 23639 11 23894 12 24150 10 24406 7 24662 6 24918 5 25175 3
0e132f71c8b4875c3c2dd7a22997468a3e842b46aa9bd47cf7b0e8b7d63f0925,211 14 468 13 724 12 983 1 986 5
0ed3555a4bd48046d3b63d8baf03a5aa97e523aa483aaa07459e7afa39fb96c6,34306 6 34561 8 34817 9 35073 10 35329 10 35585 10 35841 10 36097 9 36353 9 36609 8 36865 5 37121 1
0ed3555a4bd48046d3b63d8baf03a5aa97e523aa483aaa07459e7afa39fb96c6,58124 6 58379 9 58634 10 58889 12 59145 12 59400 12 59656 12 59912 12 60169 10 60425 10 60682 9 60939 7 61197 2
0ed3555a4bd48046d3b63d8baf03a5aa97e523aa483aaa07459e7afa39fb96c6,28274 4 28529 6 28784 8 29040 9 29296 9 29552 9 29808 8 30065 7 30322 5
0ed3555a4bd48046d3b63d8baf03a5aa97e523aa483aaa07459e7afa39fb96c6,31355 5 31609 8 31865 8 32120 9 32376 9 32632 9 32889 8 33145 7 33403 4
0ed3555a4bd48046d3b63d8baf03a5aa97e523aa483aaa07459e7afa39fb96c6,38078 6 38333 8 38589 8 38844 9 39099 11 39352 13 39607 14 39862 13 40117 11 40373 10 40629 9 40885 8 41141 8 41398 6 41655 4
0ed3555a4bd48046d3b63d8baf03a5aa97e523aa483aaa07459e7afa39fb96c6,37585 5 37840 11 38095 14 38351 14 38607 15 38862 16 39119 15 39375 15 39631 15 39887 14 40143 14 40398 15 40654 15 40909 16 41165 17 41421 17 41677 17 41934 15 42191 14 42448 12 42705 10 42962 8 43220 2 43223 1
0ed3555a4bd48046d3b63d8baf03a5aa97e523aa483aaa07459e7afa39fb96c6,43990 1 44243 6 44498 8 44753 9 45008 11 45264 11 45520 11 45776 11 46032 12 46289 11 46545 11 46802 9 47059 7 47319 1
0ed3555a4bd48046d3b63d8baf03a5aa97e523aa483aaa07459e7afa39fb96c6,43498 1 43752 6 44002 13 44257 14 44512 16 44768 17 45023 18 45279 19 45535 19 45791 19 46048 18 46307 1 46313 9 46570 7 46826 7 47083 5
0ed3555a4bd48046d3b63d8baf03a5aa97e523aa483aaa07459e7afa39fb96c6,39654 4 39909 6 40164 8 40419 9 40675 9 40931 9 41187 8 41443 8 41699 7 41957 3
0ed3555a4bd48046d3b63d8baf03a5aa97e523aa483aaa07459e7afa39fb96c6,34792 5 35048 7 35058 4 35303 8 35313 6 35559 9 35569 7 35815 17 36071 18 36327 18 36584 17 36841 16 37097 16 37354 15 37610 15 37866 14 38123 11 38380 8 38637 7 38895 4
0ed3555a4bd48046d3b63d8baf03a5aa97e523aa483aaa07459e7afa39fb96c6,18431 2 18685 4 18941 4 19197 4 19453 4 19709 4 19965 4 20221 4 20477 4 20733 4 20989 4 21245 4 21500 5 21756 5 22012 5 22269 4 22525 4 22782 3
